ts_ms,timestamp_utc,scope,adj_eq_usd,actual_eq_usd,maint_margin_usd,initial_margin_usd,margin_ratio,calc_margin_ratio,diff,is_no_margin_sentinel,at_or_below_threshold
1784976813804,2026-07-25T10:53:33.804Z,binance_unified,52251.05,384048.87,22181.87,89999.33,2.355574,2.355574,0.0,False,False
1784976818804,2026-07-25T10:53:38.804Z,binance_unified,52067.26,383937.1,22206.28,90039.32,2.344709,2.344709,0.0,False,False
1784976823804,2026-07-25T10:53:43.804Z,binance_unified,51601.83,384063.27,22273.63,90145.97,2.316722,2.316722,0.0,False,False
1784976828810,2026-07-25T10:53:48.810Z,binance_unified,51231.44,383595.77,22319.56,90217.17,2.295361,2.295361,-0.0,False,False
1784976833809,2026-07-25T10:53:53.809Z,binance_unified,51906.09,383981.46,22231.59,90075.78,2.33479,2.33479,-0.0,False,False
1784976838808,2026-07-25T10:53:58.808Z,binance_unified,51722.96,384268.15,22261.37,90122.62,2.32344,2.32344,-0.0,False,False
1784976843807,2026-07-25T10:54:03.807Z,binance_unified,51895.98,384040.2,22232.7,90079.51,2.334219,2.334219,-0.0,False,False
1784976848807,2026-07-25T10:54:08.807Z,binance_unified,52307.17,384230.87,22177.36,89992.04,2.358584,2.358584,0.0,False,False
1784976853835,2026-07-25T10:54:13.835Z,binance_unified,52161.1,384197.56,22195.84,90023.96,2.35004,2.35004,-0.0,False,False
1784976858804,2026-07-25T10:54:18.804Z,binance_unified,52031.42,384292.19,22214.95,90055.26,2.34218,2.34218,0.0,False,False
1784976863804,2026-07-25T10:54:23.804Z,binance_unified,52000.45,384261.41,22220.31,90063.09,2.340222,2.340222,0.0,False,False
1784976869216,2026-07-25T10:54:29.216Z,binance_unified,52405.92,384202.53,22163.92,89972.21,2.36447,2.36447,-0.0,False,False
1784976873807,2026-07-25T10:54:33.807Z,binance_unified,52557.61,384302.6,22143.05,89942.08,2.373549,2.373549,0.0,False,False
1784976878804,2026-07-25T10:54:38.804Z,binance_unified,52248.51,384163.02,22183.14,90005.55,2.355325,2.355325,0.0,False,False
1784976883814,2026-07-25T10:54:43.814Z,binance_unified,52077.07,384058.09,22207.23,90042.27,2.34505,2.34505,0.0,False,False
1784976888804,2026-07-25T10:54:48.804Z,binance_unified,52108.0,384186.02,22203.9,90037.33,2.346796,2.346796,0.0,False,False
1784976893804,2026-07-25T10:54:53.804Z,binance_unified,52071.16,384058.05,22207.56,90043.18,2.344749,2.344749,-0.0,False,False
1784976901024,2026-07-25T10:55:01.024Z,binance_unified,52189.81,384141.35,22140.22,89907.22,2.35724,2.35724,-0.0,False,False
1784976904751,2026-07-25T10:55:04.751Z,binance_unified,52065.39,384049.98,22152.12,89932.95,2.350357,2.350357,-0.0,False,False
1784976909152,2026-07-25T10:55:09.152Z,binance_unified,52043.36,384163.44,22157.67,89940.4,2.348774,2.348774,-0.0,False,False
1784976913861,2026-07-25T10:55:13.861Z,binance_unified,52041.55,384034.88,22158.53,89938.79,2.348601,2.348601,0.0,False,False
1784976918804,2026-07-25T10:55:18.804Z,binance_unified,52019.15,384218.73,22164.28,89947.81,2.346982,2.346982,0.0,False,False
1784976923806,2026-07-25T10:55:23.806Z,binance_unified,52025.12,384174.77,22164.52,89943.26,2.347225,2.347225,0.0,False,False
1784976928806,2026-07-25T10:55:28.806Z,binance_unified,52015.31,384148.82,22169.81,89943.63,2.346223,2.346223,0.0,False,False
1784976933809,2026-07-25T10:55:33.809Z,binance_unified,51904.35,383979.65,22181.06,89964.94,2.340031,2.340031,-0.0,False,False
1784976938812,2026-07-25T10:55:38.812Z,binance_unified,52047.51,384117.72,22166.13,89938.57,2.348064,2.348064,-0.0,False,False
1784976943805,2026-07-25T10:55:43.805Z,binance_unified,52027.15,384216.71,22171.62,89945.98,2.346565,2.346565,-0.0,False,False
1784976948806,2026-07-25T10:55:48.806Z,binance_unified,52215.1,384244.63,22150.66,89904.55,2.35727,2.35727,-0.0,False,False
1784976953818,2026-07-25T10:55:53.818Z,binance_unified,52456.96,384293.57,22120.0,89853.3,2.371472,2.371472,-0.0,False,False
1784976958804,2026-07-25T10:55:58.804Z,binance_unified,52873.15,384289.8,22063.64,89760.4,2.396393,2.396393,-0.0,False,False
1784976963804,2026-07-25T10:56:03.804Z,binance_unified,52943.1,384405.26,22058.65,89747.22,2.400106,2.400106,-0.0,False,False
1784976968803,2026-07-25T10:56:08.803Z,binance_unified,52809.57,384347.33,22079.96,89776.13,2.391742,2.391742,-0.0,False,False
1784976973804,2026-07-25T10:56:13.804Z,binance_unified,52718.82,384402.12,22091.53,89797.34,2.386381,2.386381,0.0,False,False
1784976978804,2026-07-25T10:56:18.804Z,binance_unified,52452.77,384237.64,22124.8,89851.83,2.370768,2.370768,-0.0,False,False
1784976983812,2026-07-25T10:56:23.812Z,binance_unified,52342.46,384174.51,22137.97,89874.58,2.364374,2.364374,0.0,False,False
1784976988804,2026-07-25T10:56:28.804Z,binance_unified,52220.49,384118.07,22153.98,89900.72,2.357161,2.357161,-0.0,False,False
1784976993804,2026-07-25T10:56:33.804Z,binance_unified,52096.63,384078.73,22169.2,89928.09,2.349955,2.349955,-0.0,False,False
1784976998804,2026-07-25T10:56:38.804Z,binance_unified,51745.08,384197.6,22219.12,90006.36,2.328854,2.328854,-0.0,False,False
1784977003804,2026-07-25T10:56:43.804Z,binance_unified,51511.47,384786.0,22259.9,90072.2,2.314092,2.314092,0.0,False,False
1784977008804,2026-07-25T10:56:48.804Z,binance_unified,51247.88,383885.74,22282.95,90111.5,2.299869,2.299869,-0.0,False,False
1784977013804,2026-07-25T10:56:53.804Z,binance_unified,51655.04,384022.94,22229.35,90024.67,2.323732,2.323732,-0.0,False,False
1784977018804,2026-07-25T10:56:58.804Z,binance_unified,51721.75,384148.61,22222.4,90014.96,2.32746,2.32746,-0.0,False,False
1784977023805,2026-07-25T10:57:03.805Z,binance_unified,51997.28,384074.22,22182.65,89951.14,2.344052,2.344052,0.0,False,False
1784977028804,2026-07-25T10:57:08.804Z,binance_unified,52068.61,384266.96,22173.18,89938.11,2.34827,2.34827,0.0,False,False
1784977033804,2026-07-25T10:57:13.804Z,binance_unified,51979.26,384200.74,22184.18,89956.83,2.343078,2.343078,-0.0,False,False
1784977038803,2026-07-25T10:57:18.803Z,binance_unified,52088.07,384285.88,22174.88,89934.63,2.348968,2.348968,0.0,False,False
1784977043804,2026-07-25T10:57:23.804Z,binance_unified,52111.11,384285.81,22170.15,89929.99,2.350508,2.350508,0.0,False,False
1784977048805,2026-07-25T10:57:28.805Z,binance_unified,52219.16,384129.92,22155.19,89903.84,2.356972,2.356972,0.0,False,False
1784977053804,2026-07-25T10:57:33.804Z,binance_unified,52480.5,384383.76,22119.69,89851.83,2.37257,2.37257,0.0,False,False
1784977058804,2026-07-25T10:57:38.804Z,binance_unified,52323.72,384227.86,22140.04,89883.37,2.363308,2.363308,0.0,False,False
1784977063804,2026-07-25T10:57:43.804Z,binance_unified,52424.44,384381.4,22129.06,89862.7,2.369032,2.369032,0.0,False,False
1784977068806,2026-07-25T10:57:48.806Z,binance_unified,52592.96,384443.89,22108.03,89825.7,2.378908,2.378908,-0.0,False,False
1784977073804,2026-07-25T10:57:53.804Z,binance_unified,52567.96,384431.09,22111.23,89830.99,2.377433,2.377433,-0.0,False,False
1784977078804,2026-07-25T10:57:58.804Z,binance_unified,52580.41,384494.08,22110.45,89828.65,2.378079,2.378079,-0.0,False,False
1784977083804,2026-07-25T10:58:03.804Z,binance_unified,52612.79,384481.21,22105.97,89821.54,2.380027,2.380027,0.0,False,False
1784977088804,2026-07-25T10:58:08.804Z,binance_unified,52639.25,384452.62,22100.99,89812.19,2.381759,2.381759,0.0,False,False
1784977093805,2026-07-25T10:58:13.805Z,binance_unified,52759.88,384424.69,22083.83,89784.29,2.389073,2.389073,-0.0,False,False
1784977098804,2026-07-25T10:58:18.804Z,binance_unified,52586.49,384367.36,22106.75,89821.2,2.378753,2.378753,-0.0,False,False
1784977103804,2026-07-25T10:58:23.804Z,binance_unified,52657.7,384449.18,22099.57,89807.6,2.382748,2.382748,-0.0,False,False
1784977108804,2026-07-25T10:58:28.804Z,binance_unified,52749.79,384430.64,22086.23,89787.35,2.388356,2.388356,0.0,False,False
1784977113804,2026-07-25T10:58:33.804Z,binance_unified,52950.04,384440.06,22062.25,89742.95,2.400029,2.400029,-0.0,False,False
1784977118804,2026-07-25T10:58:38.804Z,binance_unified,52978.93,384424.22,22057.25,89738.98,2.401883,2.401883,-0.0,False,False
1784977123804,2026-07-25T10:58:43.804Z,binance_unified,52978.22,384186.75,22054.57,89733.22,2.402143,2.402143,-0.0,False,False
1784977128805,2026-07-25T10:58:48.805Z,binance_unified,53563.57,384457.97,21978.4,89611.08,2.4371,2.4371,0.0,False,False
1784977133803,2026-07-25T10:58:53.803Z,binance_unified,53701.04,384310.59,21957.38,89572.56,2.445694,2.445694,-0.0,False,False
1784977138804,2026-07-25T10:58:58.804Z,binance_unified,53682.84,384074.07,21956.48,89571.29,2.444966,2.444966,-0.0,False,False
1784977143804,2026-07-25T10:59:03.804Z,binance_unified,53616.8,384037.4,21965.67,89585.21,2.440936,2.440936,-0.0,False,False
1784977148804,2026-07-25T10:59:08.804Z,binance_unified,53838.3,384248.29,21940.69,89538.81,2.45381,2.45381,-0.0,False,False
1784977153805,2026-07-25T10:59:13.805Z,binance_unified,53933.94,384039.73,21925.62,89514.01,2.45986,2.45986,0.0,False,False
1784977158804,2026-07-25T10:59:18.804Z,binance_unified,54068.56,384037.58,21906.26,89484.67,2.468178,2.468178,-0.0,False,False
1784977163804,2026-07-25T10:59:23.804Z,binance_unified,53865.95,384048.58,21936.11,89529.59,2.455584,2.455584,-0.0,False,False
1784977168803,2026-07-25T10:59:28.803Z,binance_unified,53883.19,384078.57,21936.44,89527.06,2.456332,2.456332,0.0,False,False
1784977173804,2026-07-25T10:59:33.804Z,binance_unified,53783.51,384070.69,21951.31,89550.17,2.450127,2.450127,-0.0,False,False
1784977178804,2026-07-25T10:59:38.804Z,binance_unified,53800.28,384071.64,21949.03,89544.24,2.451147,2.451147,0.0,False,False
1784977183804,2026-07-25T10:59:43.804Z,binance_unified,53861.55,384028.98,21941.78,89527.37,2.454748,2.454748,0.0,False,False
1784977188804,2026-07-25T10:59:48.804Z,binance_unified,53792.05,383996.11,21953.53,89545.06,2.450268,2.450268,-0.0,False,False
1784977193804,2026-07-25T10:59:53.804Z,binance_unified,53918.15,384040.55,21935.4,89519.78,2.458042,2.458042,0.0,False,False
1784977198814,2026-07-25T10:59:58.814Z,binance_unified,53737.1,384042.63,21957.51,89560.5,2.447322,2.447322,0.0,False,False
1784977203811,2026-07-25T11:00:03.811Z,binance_unified,53450.01,384329.65,22005.6,89629.86,2.428927,2.428927,0.0,False,False
1784977208804,2026-07-25T11:00:08.804Z,binance_unified,52831.96,384010.07,22088.47,89757.17,2.391834,2.391834,0.0,False,False
1784977213810,2026-07-25T11:00:13.810Z,binance_unified,52690.72,383956.47,22106.53,89786.86,2.383492,2.383492,-0.0,False,False
1784977218804,2026-07-25T11:00:18.804Z,binance_unified,52688.31,383987.41,22105.14,89786.66,2.383532,2.383532,-0.0,False,False
1784977223804,2026-07-25T11:00:23.804Z,binance_unified,52444.28,384022.67,22141.59,89842.82,2.368586,2.368586,0.0,False,False
1784977228804,2026-07-25T11:00:28.804Z,binance_unified,52434.19,384030.1,22144.43,89843.71,2.367827,2.367827,-0.0,False,False
1784977233804,2026-07-25T11:00:33.804Z,binance_unified,52665.72,383877.22,22109.95,89787.35,2.381992,2.381992,-0.0,False,False
1784977238804,2026-07-25T11:00:38.804Z,binance_unified,52705.14,383973.05,22108.82,89782.76,2.383896,2.383896,-0.0,False,False
1784977243804,2026-07-25T11:00:43.804Z,binance_unified,52819.16,384073.1,22093.36,89763.0,2.390726,2.390726,0.0,False,False
1784977248804,2026-07-25T11:00:48.804Z,binance_unified,52860.55,384160.54,22089.99,89759.93,2.392964,2.392964,0.0,False,False
1784977253804,2026-07-25T11:00:53.804Z,binance_unified,52893.75,384177.24,22085.23,89754.99,2.394983,2.394983,-0.0,False,False
1784977258804,2026-07-25T11:00:58.804Z,binance_unified,52785.0,384201.12,22101.67,89780.05,2.38828,2.38828,-0.0,False,False
1784977263805,2026-07-25T11:01:03.805Z,binance_unified,52803.99,384118.02,22096.4,89772.06,2.38971,2.38971,-0.0,False,False
1784977268804,2026-07-25T11:01:08.804Z,binance_unified,52698.12,384091.02,22112.06,89794.35,2.38323,2.38323,-0.0,False,False
1784977273804,2026-07-25T11:01:13.804Z,binance_unified,52801.0,384247.22,22101.42,89771.17,2.389033,2.389033,0.0,False,False
1784977278804,2026-07-25T11:01:18.804Z,binance_unified,52819.11,384312.7,22099.52,89769.47,2.390057,2.390057,0.0,False,False
1784977283804,2026-07-25T11:01:23.804Z,binance_unified,52659.84,384096.38,22118.05,89796.97,2.380854,2.380854,0.0,False,False
1784977288804,2026-07-25T11:01:28.804Z,binance_unified,52843.99,384218.45,22094.28,89760.07,2.391751,2.391751,0.0,False,False
1784977293804,2026-07-25T11:01:33.804Z,binance_unified,52395.98,384161.67,22156.39,89859.2,2.364825,2.364825,-0.0,False,False
1784977298804,2026-07-25T11:01:38.804Z,binance_unified,52119.34,384143.63,22196.99,89920.94,2.348036,2.348036,0.0,False,False
1784977303804,2026-07-25T11:01:43.804Z,binance_unified,52248.2,384210.33,22183.15,89896.32,2.35531,2.35531,-0.0,False,False
1784977308804,2026-07-25T11:01:48.804Z,binance_unified,52165.33,384129.59,22192.17,89913.2,2.350619,2.350619,-0.0,False,False
1784977313804,2026-07-25T11:01:53.804Z,binance_unified,52111.09,384123.88,22198.53,89922.86,2.347502,2.347502,0.0,False,False
1784977318804,2026-07-25T11:01:58.804Z,binance_unified,52317.71,384077.35,22164.16,89873.08,2.360465,2.360465,-0.0,False,False
1784977323826,2026-07-25T11:02:03.826Z,binance_unified,52137.01,384092.53,22189.95,89915.21,2.349577,2.349577,0.0,False,False
1784977328804,2026-07-25T11:02:08.804Z,binance_unified,52247.27,384162.63,22177.36,89893.55,2.355883,2.355883,0.0,False,False
1784977333809,2026-07-25T11:02:13.809Z,binance_unified,51984.17,384037.27,22214.01,89948.82,2.340152,2.340152,-0.0,False,False
1784977338804,2026-07-25T11:02:18.804Z,binance_unified,52102.73,384071.92,22197.74,89921.19,2.347209,2.347209,0.0,False,False
1784977343806,2026-07-25T11:02:23.806Z,binance_unified,51987.49,384054.66,22211.6,89945.91,2.340556,2.340556,-0.0,False,False
1784977348804,2026-07-25T11:02:28.804Z,binance_unified,52095.32,384171.86,22200.61,89926.44,2.346571,2.346571,0.0,False,False
1784977353804,2026-07-25T11:02:33.804Z,binance_unified,52045.53,384065.6,22206.36,89933.76,2.343722,2.343722,-0.0,False,False
1784977358804,2026-07-25T11:02:38.804Z,binance_unified,52076.93,384035.84,22203.23,89925.45,2.345467,2.345467,-0.0,False,False
1784977363806,2026-07-25T11:02:43.806Z,binance_unified,51972.27,384185.74,22220.76,89949.37,2.338906,2.338906,-0.0,False,False
1784977368804,2026-07-25T11:02:48.804Z,binance_unified,51941.41,384189.52,22227.12,89956.2,2.336848,2.336848,-0.0,False,False
1784977373804,2026-07-25T11:02:53.804Z,binance_unified,51775.46,384007.7,22245.6,89990.15,2.327448,2.327448,-0.0,False,False
1784977378804,2026-07-25T11:02:58.804Z,binance_unified,51916.42,384114.26,22227.27,89960.59,2.335708,2.335708,-0.0,False,False
1784977383804,2026-07-25T11:03:03.804Z,binance_unified,52364.64,383982.2,22160.85,89858.26,2.362935,2.362935,-0.0,False,False
1784977388804,2026-07-25T11:03:08.804Z,binance_unified,52385.13,384164.21,22157.93,89858.04,2.364171,2.364171,0.0,False,False
1784977393804,2026-07-25T11:03:13.804Z,binance_unified,52613.81,384237.24,22125.76,89809.0,2.377944,2.377944,0.0,False,False
1784977398804,2026-07-25T11:03:18.804Z,binance_unified,52626.93,384276.11,22120.08,89808.58,2.379148,2.379148,0.0,False,False
1784977403804,2026-07-25T11:03:23.804Z,binance_unified,52457.39,384116.83,22141.58,89844.26,2.36918,2.36918,-0.0,False,False
1784977408805,2026-07-25T11:03:28.805Z,binance_unified,52466.81,384255.71,22140.24,89845.63,2.369748,2.369748,-0.0,False,False
1784977413805,2026-07-25T11:03:33.805Z,binance_unified,52377.28,384241.8,22150.68,89859.17,2.36459,2.36459,-0.0,False,False
1784977418804,2026-07-25T11:03:38.804Z,binance_unified,52303.94,384098.94,22155.1,89872.02,2.360807,2.360807,0.0,False,False
1784977423804,2026-07-25T11:03:43.804Z,binance_unified,52513.88,384223.57,22131.29,89836.06,2.372834,2.372834,0.0,False,False
1784977428804,2026-07-25T11:03:48.804Z,binance_unified,52397.43,384213.57,22144.92,89859.84,2.366115,2.366115,-0.0,False,False
1784977433804,2026-07-25T11:03:53.804Z,binance_unified,52441.42,384219.77,22141.04,89851.01,2.368516,2.368516,-0.0,False,False
1784977438805,2026-07-25T11:03:58.805Z,binance_unified,52251.18,384027.61,22163.84,89887.31,2.357496,2.357496,0.0,False,False
1784977443815,2026-07-25T11:04:03.815Z,binance_unified,51974.4,384014.87,22203.1,89949.38,2.340863,2.340863,0.0,False,False
1784977448804,2026-07-25T11:04:08.804Z,binance_unified,52011.8,384089.19,22200.24,89940.73,2.342849,2.342849,0.0,False,False
1784977453805,2026-07-25T11:04:13.805Z,binance_unified,52347.87,384163.79,22151.0,89869.15,2.363228,2.363228,0.0,False,False
1784977458804,2026-07-25T11:04:18.804Z,binance_unified,52277.02,384118.77,22164.33,89886.72,2.358611,2.358611,-0.0,False,False
1784977463804,2026-07-25T11:04:23.804Z,binance_unified,51980.26,384131.22,22206.95,89952.3,2.34072,2.34072,0.0,False,False
1784977468804,2026-07-25T11:04:28.804Z,binance_unified,52076.68,384083.6,22191.03,89928.77,2.346744,2.346744,0.0,False,False
1784977473804,2026-07-25T11:04:33.804Z,binance_unified,52062.74,384110.52,22195.21,89934.33,2.345675,2.345675,-0.0,False,False
1784977478805,2026-07-25T11:04:38.805Z,binance_unified,52074.65,383994.26,22188.66,89925.67,2.346904,2.346904,-0.0,False,False
1784977483804,2026-07-25T11:04:43.804Z,binance_unified,52179.47,384093.45,22174.54,89902.58,2.353125,2.353125,-0.0,False,False
1784977488804,2026-07-25T11:04:48.804Z,binance_unified,52132.47,384037.19,22181.07,89909.42,2.350314,2.350314,-0.0,False,False
1784977493805,2026-07-25T11:04:53.805Z,binance_unified,52180.82,384072.38,22171.64,89892.98,2.353494,2.353494,-0.0,False,False
1784977498804,2026-07-25T11:04:58.804Z,binance_unified,52205.08,384078.41,22168.84,89895.28,2.354886,2.354886,0.0,False,False
1784977503804,2026-07-25T11:05:03.804Z,binance_unified,52271.12,384103.29,22160.29,89883.45,2.358775,2.358775,-0.0,False,False
1784977508804,2026-07-25T11:05:08.804Z,binance_unified,52217.43,384065.43,22164.61,89895.37,2.355892,2.355892,0.0,False,False
1784977513806,2026-07-25T11:05:13.806Z,binance_unified,52310.12,384069.83,22149.67,89874.48,2.361666,2.361666,0.0,False,False
1784977518804,2026-07-25T11:05:18.804Z,binance_unified,52186.32,383916.08,22163.35,89899.67,2.354622,2.354622,0.0,False,False
1784977523805,2026-07-25T11:05:23.805Z,binance_unified,51994.77,384069.0,22191.05,89946.69,2.343051,2.343051,0.0,False,False
1784977528804,2026-07-25T11:05:28.804Z,binance_unified,52063.36,383907.73,22175.42,89926.75,2.347796,2.347796,-0.0,False,False
1784977533806,2026-07-25T11:05:33.806Z,binance_unified,52076.17,384135.8,22177.53,89929.65,2.34815,2.34815,0.0,False,False
1784977538804,2026-07-25T11:05:38.804Z,binance_unified,51889.02,383977.13,22200.89,89968.26,2.337249,2.337249,-0.0,False,False
1784977543804,2026-07-25T11:05:43.804Z,binance_unified,51958.47,383953.58,22190.2,89951.86,2.341505,2.341505,-0.0,False,False
1784977548805,2026-07-25T11:05:48.805Z,binance_unified,51961.57,383894.05,22189.03,89949.49,2.341769,2.341769,0.0,False,False
1784977553804,2026-07-25T11:05:53.804Z,binance_unified,52104.9,384007.89,22171.11,89921.03,2.350126,2.350126,-0.0,False,False
1784977558804,2026-07-25T11:05:58.804Z,binance_unified,52139.82,384017.51,22164.49,89911.42,2.352403,2.352403,0.0,False,False
1784977563804,2026-07-25T11:06:03.804Z,binance_unified,51798.85,383912.28,22208.93,89984.84,2.332344,2.332344,-0.0,False,False
1784977568805,2026-07-25T11:06:08.805Z,binance_unified,51447.37,383973.65,22259.44,90064.24,2.311261,2.311261,-0.0,False,False
1784977573804,2026-07-25T11:06:13.804Z,binance_unified,51417.2,383900.28,22263.63,90069.03,2.309471,2.309471,0.0,False,False
1784977578804,2026-07-25T11:06:18.804Z,binance_unified,51376.28,383911.83,22268.75,90079.33,2.307102,2.307102,-0.0,False,False
1784977583804,2026-07-25T11:06:23.804Z,binance_unified,51430.17,383904.29,22262.17,90070.25,2.310205,2.310205,-0.0,False,False
1784977588804,2026-07-25T11:06:28.804Z,binance_unified,51570.88,384032.48,22243.16,90041.06,2.318505,2.318505,0.0,False,False
1784977593804,2026-07-25T11:06:33.804Z,binance_unified,51495.27,383957.58,22252.4,90055.96,2.314145,2.314145,0.0,False,False
1784977598804,2026-07-25T11:06:38.804Z,binance_unified,51453.13,383932.92,22257.92,90066.88,2.311678,2.311678,0.0,False,False
1784977603805,2026-07-25T11:06:43.805Z,binance_unified,51539.72,384017.06,22247.83,90049.1,2.316618,2.316618,0.0,False,False
1784977608805,2026-07-25T11:06:48.805Z,binance_unified,51888.32,384006.93,22198.12,89970.23,2.33751,2.33751,0.0,False,False
1784977613804,2026-07-25T11:06:53.804Z,binance_unified,52255.7,384091.25,22148.22,89889.11,2.359364,2.359364,-0.0,False,False
1784977618804,2026-07-25T11:06:58.804Z,binance_unified,52324.0,384008.33,22134.48,89874.17,2.363914,2.363914,-0.0,False,False
1784977623804,2026-07-25T11:07:03.804Z,binance_unified,52310.79,384018.22,22138.45,89875.02,2.362893,2.362893,-0.0,False,False
1784977628804,2026-07-25T11:07:08.804Z,binance_unified,52321.11,384039.63,22137.72,89872.96,2.363438,2.363438,0.0,False,False
1784977633804,2026-07-25T11:07:13.804Z,binance_unified,52455.52,384140.9,22123.05,89849.19,2.37108,2.37108,0.0,False,False
1784977638805,2026-07-25T11:07:18.805Z,binance_unified,52308.05,384137.02,22142.49,89882.68,2.362338,2.362338,0.0,False,False
1784977643805,2026-07-25T11:07:23.805Z,binance_unified,52401.43,384110.94,22127.54,89860.91,2.368155,2.368155,-0.0,False,False
1784977648803,2026-07-25T11:07:28.803Z,binance_unified,52465.0,384073.55,22117.44,89846.01,2.37211,2.37211,-0.0,False,False
1784977653808,2026-07-25T11:07:33.808Z,binance_unified,52332.45,384173.73,22137.56,89876.82,2.363966,2.363966,0.0,False,False
1784977658804,2026-07-25T11:07:38.804Z,binance_unified,52248.32,384098.66,22149.44,89895.73,2.3589,2.3589,0.0,False,False
1784977663804,2026-07-25T11:07:43.804Z,binance_unified,52311.56,384085.29,22142.11,89881.53,2.362538,2.362538,-0.0,False,False
1784977668804,2026-07-25T11:07:48.804Z,binance_unified,52530.64,384060.07,22110.82,89830.44,2.375789,2.375789,0.0,False,False
1784977673804,2026-07-25T11:07:53.804Z,binance_unified,52567.56,384074.83,22103.91,89823.01,2.378202,2.378202,0.0,False,False
1784977678804,2026-07-25T11:07:58.804Z,binance_unified,52670.4,384073.98,22091.77,89800.71,2.384164,2.384164,-0.0,False,False
1784977683804,2026-07-25T11:08:03.804Z,binance_unified,52715.89,383851.47,22082.03,89786.36,2.387275,2.387275,-0.0,False,False
1784977688804,2026-07-25T11:08:08.804Z,binance_unified,52981.42,384170.91,22049.65,89734.48,2.402823,2.402823,0.0,False,False
1784977693804,2026-07-25T11:08:13.804Z,binance_unified,53002.66,383941.04,22041.52,89723.69,2.404673,2.404673,0.0,False,False
1784977698804,2026-07-25T11:08:18.804Z,binance_unified,53073.8,384181.8,22033.72,89713.65,2.408753,2.408753,0.0,False,False
1784977703805,2026-07-25T11:08:23.805Z,binance_unified,52980.86,384064.84,22045.95,89733.12,2.403202,2.403202,0.0,False,False
1784977708804,2026-07-25T11:08:28.804Z,binance_unified,52975.94,383963.59,22044.23,89727.59,2.403166,2.403166,0.0,False,False
1784977713807,2026-07-25T11:08:33.807Z,binance_unified,52536.69,383982.46,22105.05,89824.91,2.376683,2.376683,0.0,False,False
1784977718804,2026-07-25T11:08:38.804Z,binance_unified,52647.25,383966.66,22089.92,89800.23,2.383315,2.383315,-0.0,False,False
1784977723807,2026-07-25T11:08:43.807Z,binance_unified,52658.47,383976.67,22089.39,89798.37,2.383881,2.383881,-0.0,False,False
1784977728803,2026-07-25T11:08:48.803Z,binance_unified,52763.48,383997.34,22073.89,89776.23,2.390312,2.390311,0.0,False,False
1784977733804,2026-07-25T11:08:53.804Z,binance_unified,52684.24,383986.73,22084.16,89793.78,2.385612,2.385612,-0.0,False,False
1784977739892,2026-07-25T11:08:59.892Z,binance_unified,52618.39,383988.22,22091.86,89809.79,2.3818,2.3818,-0.0,False,False
1784977743806,2026-07-25T11:09:03.806Z,binance_unified,52910.79,383988.58,22051.49,89745.19,2.39942,2.39942,-0.0,False,False
1784977748804,2026-07-25T11:09:08.804Z,binance_unified,53014.43,384063.69,22038.56,89722.7,2.405531,2.405531,0.0,False,False
1784977753804,2026-07-25T11:09:13.804Z,binance_unified,53153.43,384097.6,22018.61,89693.88,2.414024,2.414024,0.0,False,False
1784977758804,2026-07-25T11:09:18.804Z,binance_unified,53781.99,384109.66,21929.9,89554.67,2.452451,2.452451,-0.0,False,False
1784977763804,2026-07-25T11:09:23.804Z,binance_unified,54469.46,384210.2,21836.56,89404.41,2.494415,2.494415,-0.0,False,False
1784977768804,2026-07-25T11:09:28.804Z,binance_unified,54770.7,384300.86,21796.63,89337.77,2.512806,2.512806,-0.0,False,False
1784977773804,2026-07-25T11:09:33.804Z,binance_unified,54571.19,384189.42,21824.82,89378.78,2.500419,2.500419,-0.0,False,False
1784977778806,2026-07-25T11:09:38.806Z,binance_unified,54330.43,383905.7,21853.63,89425.29,2.486105,2.486105,0.0,False,False
1784977783804,2026-07-25T11:09:43.804Z,binance_unified,54266.7,384092.63,21862.36,89441.31,2.482197,2.482197,0.0,False,False
1784977788812,2026-07-25T11:09:48.812Z,binance_unified,54321.61,383999.94,21852.96,89428.89,2.485778,2.485778,0.0,False,False
1784977793804,2026-07-25T11:09:53.804Z,binance_unified,54351.46,383912.21,21847.43,89418.81,2.487774,2.487774,-0.0,False,False
1784977798804,2026-07-25T11:09:58.804Z,binance_unified,54515.59,383897.45,21824.06,89381.27,2.497958,2.497958,0.0,False,False
1784977803805,2026-07-25T11:10:03.805Z,binance_unified,54544.67,383963.35,21822.44,89376.54,2.499476,2.499476,-0.0,False,False
1784977808804,2026-07-25T11:10:08.804Z,binance_unified,54498.33,384084.38,21830.12,89388.55,2.496474,2.496474,0.0,False,False
1784977813804,2026-07-25T11:10:13.804Z,binance_unified,54264.25,383954.83,21861.8,89437.46,2.48215,2.48215,0.0,False,False
1784977818804,2026-07-25T11:10:18.804Z,binance_unified,54485.44,384004.83,21832.57,89390.01,2.495603,2.495603,0.0,False,False
1784977823804,2026-07-25T11:10:23.804Z,binance_unified,54545.32,383931.71,21822.97,89374.46,2.499445,2.499445,0.0,False,False
1784977828804,2026-07-25T11:10:28.804Z,binance_unified,54767.56,384107.73,21794.85,89330.39,2.512867,2.512867,-0.0,False,False
1784977833804,2026-07-25T11:10:33.804Z,binance_unified,54631.15,383975.73,21811.48,89358.68,2.504697,2.504697,0.0,False,False
